Best bit: 9  | silhouette_true=0.51637
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,0.5062286853790283,0.5186277031898499,5528.30908203125,0.057056695222854614
1,0.5091068148612976,0.5224429965019226,5555.2353515625,0.057858582586050034
2,0.5083724856376648,0.5198723077774048,5521.8017578125,0.05762959271669388
3,0.5029388070106506,0.5160673260688782,5576.982421875,0.0573321096599102
4,0.5095100402832031,0.5217822194099426,5563.8720703125,0.05784490704536438
5,0.5114196538925171,0.5233946442604065,5522.3525390625,0.05750453844666481
6,0.5043525695800781,0.5174389481544495,5623.3193359375,0.05768687278032303
7,0.5087685585021973,0.5200324654579163,5555.76513671875,0.05741856247186661
8,0.5072020888328552,0.5199389457702637,5595.3818359375,0.05787815898656845
9,0.516374945640564,0.5286300778388977,5448.58544921875,0.05760224163532257
10,0.5123135447502136,0.5230079889297485,5487.28857421875,0.057165343314409256
11,0.5008345246315002,0.5133185386657715,5613.541015625,0.05711326003074646
12,0.5099970698356628,0.5206924080848694,5522.126953125,0.057214464992284775
13,0.5130553245544434,0.5239269733428955,5469.6083984375,0.05737908184528351
14,0.505976140499115,0.518795907497406,5535.70361328125,0.0569978728890419
15,0.5095580816268921,0.519253671169281,5635.24560546875,0.05815058574080467
16,0.3086756467819214,0.3843766450881958,5452.9541015625,0.039924584329128265
17,0.31021401286125183,0.3878704011440277,5418.3798828125,0.040079060941934586
18,0.31590595841407776,0.38727810978889465,5390.2802734375,0.039623282849788666
19,0.3105399012565613,0.38212719559669495,5368.017578125,0.03952878713607788
20,0.3053143620491028,0.3778718113899231,5452.2431640625,0.03965284675359726
21,0.30535945296287537,0.3811349868774414,5543.404296875,0.040418900549411774
22,0.3024010956287384,0.382487952709198,5430.9248046875,0.03977232798933983
23,0.3062562644481659,0.38297393918037415,5411.951171875,0.03976665064692497
24,0.3029099702835083,0.38196802139282227,5459.7021484375,0.039905764162540436
25,0.29912957549095154,0.38168343901634216,5499.498046875,0.04002373665571213
26,0.3079751431941986,0.3851344883441925,5416.6591796875,0.03975256159901619
27,0.30870598554611206,0.3832171857357025,5496.755859375,0.040081679821014404
28,0.29715296626091003,0.37952396273612976,5487.1630859375,0.03979319706559181
29,0.3022245168685913,0.3813486099243164,5504.3701171875,0.04026828706264496
30,0.30735328793525696,0.3841414451599121,5484.47119140625,0.040219683200120926
31,0.29966649413108826,0.3810664117336273,5422.060546875,0.03959643095731735
32,0.07449796050786972,0.39636561274528503,4370.9150390625,0.03088412620127201
33,0.08117599785327911,0.398904412984848,4440.37890625,0.031155945733189583
34,0.07213004678487778,0.39375025033950806,4375.84765625,0.030789494514465332
35,0.07805820554494858,0.3947408199310303,4405.53271484375,0.030987359583377838
36,0.07716290652751923,0.40673601627349854,4340.1962890625,0.031009510159492493
37,0.08038392663002014,0.3979268968105316,4379.953125,0.030916335061192513
38,0.07548597455024719,0.3917599022388458,4456.21630859375,0.03103177808225155
39,0.06773915141820908,0.39780300855636597,4370.06640625,0.03079361841082573
40,0.07121291756629944,0.3909894824028015,4399.814453125,0.030925437808036804
41,0.08367552608251572,0.39773809909820557,4364.74560546875,0.030719740316271782
42,0.0747065395116806,0.3803108036518097,4495.3349609375,0.03100108727812767
43,0.08054457604885101,0.40399524569511414,4333.64697265625,0.030953338369727135
44,0.07353365421295166,0.38943421840667725,4400.75146484375,0.0310375839471817
45,0.08024414628744125,0.39000403881073,4430.322265625,0.030975567176938057
46,0.06786780804395676,0.38885223865509033,4440.15869140625,0.030966918915510178
47,0.07256636768579483,0.38593098521232605,4509.044921875,0.03126661479473114
48,0.0024007693864405155,0.330784410238266,3954.08203125,0.025348320603370667
49,0.0033376473002135754,0.3386792540550232,3862.41552734375,0.025094589218497276
50,0.004374218638986349,0.3316480219364166,3964.729248046875,0.0253906212747097
51,0.002814565785229206,0.31738194823265076,4037.73583984375,0.02531963586807251
52,0.004028677940368652,0.3362342417240143,3926.642822265625,0.02521548792719841
53,0.003170337062329054,0.3419305086135864,3895.64501953125,0.025457210838794708
54,0.0029095658101141453,0.3296062648296356,3904.931640625,0.025007523596286774
55,0.0032617037650197744,0.3292316198348999,3871.81298828125,0.024710260331630707
56,0.003764399327337742,0.32394295930862427,3919.919921875,0.02491958811879158
57,0.0023354385048151016,0.33396652340888977,3898.1904296875,0.025158610194921494
58,0.005590178072452545,0.32819461822509766,3940.416259765625,0.025069866329431534
59,0.003198067657649517,0.322651743888855,3950.050537109375,0.025006242096424103
60,0.0025843558833003044,0.3230978846549988,3988.1884765625,0.025263871997594833
61,0.0017841270891949534,0.32215601205825806,3932.754638671875,0.024861499667167664
62,0.0032750298269093037,0.329283744096756,3983.635986328125,0.025405660271644592
63,0.004841094370931387,0.3326997458934784,3974.520263671875,0.02555007115006447
