bit_pos,input_diff_hex,biased_pcs,max_diff,silhouette_clusters,silhouette_true,elapsed_sec
0,0x0000000000000001,192,-0.001912,0.211249,0.000431,104.360
1,0x0000000000000002,192,-0.001900,0.211250,0.000045,92.970
2,0x0000000000000004,192,-0.001909,0.213836,0.000041,124.811
3,0x0000000000000008,192,-0.001936,0.212229,0.000109,93.579
4,0x0000000000000010,192,-0.001919,0.212530,0.000136,99.874
5,0x0000000000000020,192,-0.001936,0.213583,0.000376,92.136
6,0x0000000000000040,192,-0.001885,0.214458,0.000036,88.956
