Best bit: 9  | silhouette_true=0.64445
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,0.4524477422237396,0.5399303436279297,7090.267578125,0.07639054954051971
1,0.45767638087272644,0.5507311224937439,6839.9072265625,0.07668443024158478
2,0.4744378328323364,0.5550481677055359,7322.38671875,0.0822199285030365
3,0.4699847996234894,0.5801458358764648,6399.92724609375,0.08127207309007645
4,0.4901578724384308,0.5805691480636597,6309.83544921875,0.07918950170278549
5,0.49470600485801697,0.5643692016601562,6581.1328125,0.07791732251644135
6,0.48397573828697205,0.545590341091156,7049.158203125,0.07772251963615417
7,0.4668969213962555,0.5390805006027222,7064.2333984375,0.07661552727222443
8,0.4581848680973053,0.5489314198493958,6840.4716796875,0.07650540769100189
9,0.6444504261016846,0.6490887403488159,6715.47509765625,0.10543620586395264
10,0.6077690720558167,0.6174562573432922,6726.71875,0.0930970162153244
11,0.568007230758667,0.5863348841667175,6813.99072265625,0.08430904895067215
12,0.5393639802932739,0.5706455707550049,6678.94140625,0.07961998134851456
13,0.5097951292991638,0.5534304976463318,6822.0751953125,0.07754413783550262
14,0.4873362183570862,0.5447796583175659,6780.849609375,0.07568192481994629
15,0.4600417912006378,0.538189709186554,7003.71240234375,0.07601187378168106
16,0.2419939488172531,0.4494023025035858,5831.302734375,0.048502881079912186
17,0.2304435521364212,0.4601852595806122,5852.8408203125,0.04949723929166794
18,0.22795778512954712,0.4749440550804138,6090.61767578125,0.052846189588308334
19,0.2479177713394165,0.48354941606521606,5888.318359375,0.0526890903711319
20,0.2663659155368805,0.48325440287590027,5943.27587890625,0.05398440733551979
21,0.27724024653434753,0.4896533191204071,5846.734375,0.05404430627822876
22,0.277160108089447,0.4813709855079651,5702.83056640625,0.051440417766571045
23,0.2520776689052582,0.4596599042415619,5771.0166015625,0.049395352602005005
24,0.23495139181613922,0.4530145525932312,5877.8857421875,0.04918750002980232
25,0.4476604461669922,0.5311872959136963,6738.7822265625,0.07149415463209152
26,0.35518786311149597,0.49348798394203186,6045.6748046875,0.05770305544137955
27,0.2969481348991394,0.4773569405078888,5958.609375,0.05408260226249695
28,0.28605175018310547,0.4821954667568207,5894.2919921875,0.0535457469522953
29,0.2872162163257599,0.48398467898368835,5818.884765625,0.05297117307782173
30,0.2816750109195709,0.47816532850265503,5769.26904296875,0.05203608423471451
31,0.26292839646339417,0.47004711627960205,5703.53515625,0.04970072954893112
32,0.07614928483963013,0.34121203422546387,5041.763671875,0.0330815464258194
33,0.05229684337973595,0.3196515142917633,5003.01611328125,0.03174655884504318
34,0.05606859177350998,0.3424081802368164,5242.8427734375,0.034025002270936966
35,0.06484203785657883,0.34813395142555237,5074.5634765625,0.03389560431241989
36,0.07136103510856628,0.35856837034225464,5054.478515625,0.03407445177435875
37,0.06924517452716827,0.3442789912223816,5067.333984375,0.033425964415073395
38,0.06634125113487244,0.3575180470943451,5093.0986328125,0.033964961767196655
39,0.07179749011993408,0.35939356684684753,4954.826171875,0.0338374599814415
40,0.06439588963985443,0.35678744316101074,4826.26611328125,0.032460931688547134
41,0.2156558632850647,0.4180886149406433,5613.61083984375,0.04398181661963463
42,0.12469780445098877,0.3628474473953247,5399.90869140625,0.0372387170791626
43,0.0818188264966011,0.3492015600204468,5256.0185546875,0.035234235227108
44,0.08033768087625504,0.35212984681129456,5134.08203125,0.03453553840517998
45,0.08460838347673416,0.3531171977519989,5181.1943359375,0.0349268801510334
46,0.08322882652282715,0.3563774824142456,5112.0947265625,0.03450049087405205
47,0.07875598222017288,0.33761292695999146,5151.048828125,0.033506229519844055
48,0.05578196421265602,0.33245328068733215,4735.24072265625,0.030349835753440857
49,0.023924922570586205,0.365208238363266,4255.294921875,0.0289577879011631
50,0.009350930340588093,0.3261316418647766,4193.0654296875,0.02678753435611725
51,0.007870471104979515,0.33787721395492554,4197.4248046875,0.02718987502157688
52,0.01073105912655592,0.34507226943969727,4192.63916015625,0.027588682249188423
53,0.018405746668577194,0.3541584014892578,4167.2763671875,0.0280410535633564
54,0.01631806418299675,0.37327271699905396,3960.535888671875,0.02747495472431183
55,0.010637745261192322,0.3517674505710602,4084.35400390625,0.027334971353411674
56,0.00926100742071867,0.3588564097881317,3928.131103515625,0.02648106962442398
57,0.008399023674428463,0.33660924434661865,4114.7900390625,0.02669815719127655
58,0.008265562355518341,0.3460046350955963,3953.740966796875,0.026097018271684647
59,0.008272523991763592,0.3409354090690613,4120.8955078125,0.02700086683034897
60,0.012705751694738865,0.3536913990974426,4029.04541015625,0.02696196362376213
61,0.009173347614705563,0.3298463523387909,4157.2939453125,0.026725556701421738
62,0.008012345992028713,0.3458935618400574,3965.2265625,0.0261838436126709
63,0.004861608147621155,0.33101436495780945,3997.730224609375,0.025642365217208862
