epoch,acc,loss,val_acc,val_loss
0,0.6073979735374451,0.25242018699645996,0.6028119921684265,0.24405227601528168
1,0.6193439960479736,0.2395150065422058,0.6198199987411499,0.23991340398788452
2,0.6211779713630676,0.2392355352640152,0.6041240096092224,0.2449866682291031
3,0.621878981590271,0.238031268119812,0.6184080243110657,0.23841090500354767
4,0.6218259930610657,0.23718827962875366,0.6195639967918396,0.2385987788438797
5,0.6219490170478821,0.23668213188648224,0.6083120107650757,0.24130575358867645
6,0.6219260096549988,0.23612774908542633,0.6069480180740356,0.24341991543769836
7,0.6225860118865967,0.23619942367076874,0.6161919832229614,0.23811644315719604
8,0.6231949925422668,0.235250324010849,0.6154599785804749,0.23799167573451996
9,0.6368700265884399,0.23097550868988037,0.6314719915390015,0.23347026109695435
10,0.6517429947853088,0.22581453621387482,0.6516559720039368,0.2259015589952469
11,0.6559479832649231,0.22410796582698822,0.6574720144271851,0.22349119186401367
12,0.6564610004425049,0.22323204576969147,0.6550400257110596,0.22354671359062195
13,0.6581119894981384,0.22196374833583832,0.6573479771614075,0.22158154845237732
14,0.658939003944397,0.22141088545322418,0.6579599976539612,0.2224661260843277
