Best bit: 20  | silhouette_true=0.00025
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,9.66240040725097e-05,0.30734822154045105,4181.79296875,0.012863764539361
1,-9.960315219359472e-05,0.30552491545677185,4133.349609375,0.012673582881689072
2,7.810138777131215e-05,0.30819839239120483,4165.64208984375,0.012804992496967316
3,-5.8553188864607364e-05,0.3038877844810486,4137.48046875,0.01267215609550476
4,0.0002348512934986502,0.31075501441955566,4137.7880859375,0.012804212048649788
5,7.911213469924405e-05,0.30460605025291443,4158.6201171875,0.012761877849698067
6,9.300399688072503e-05,0.3074238896369934,4161.22802734375,0.01278696395456791
7,-8.418326615355909e-05,0.3073040544986725,4143.68798828125,0.012754356488585472
8,-8.251726626440359e-07,0.3036388158798218,4183.7626953125,0.012780426070094109
9,-7.141334936022758e-05,0.30752772092819214,4125.23486328125,0.012672947719693184
10,8.207987411879003e-05,0.30760282278060913,4179.0185546875,0.012864822521805763
11,-5.564776802202687e-05,0.3074253797531128,4153.21337890625,0.012747194617986679
12,-5.498725295183249e-05,0.3055671751499176,4183.58740234375,0.012823482975363731
13,-9.737166692502797e-06,0.30743834376335144,4148.28662109375,0.012753257527947426
14,-2.0899786250083707e-05,0.30619731545448303,4158.77783203125,0.012742551043629646
15,-5.310373308020644e-05,0.3091496527194977,4149.06103515625,0.01278407871723175
16,4.066753535880707e-05,0.3065323233604431,4162.85546875,0.01277388259768486
17,7.571691094199196e-05,0.30703306198120117,4207.47900390625,0.012934526428580284
18,-8.500991680193692e-05,0.30564427375793457,4172.0869140625,0.012797143310308456
19,0.00018370094767306,0.31092435121536255,4141.51123046875,0.012803656980395317
20,0.000250231969403103,0.3069867789745331,4169.57763671875,0.01278924010694027
21,-5.9418485761852935e-05,0.3074413537979126,4174.20166015625,0.012839769944548607
22,2.226969627372455e-05,0.3045324385166168,4157.318359375,0.01272592879831791
23,-6.547409429913387e-05,0.3089812397956848,4194.3623046875,0.012929657474160194
24,-9.320834942627698e-05,0.3075380027294159,4147.23779296875,0.012759538367390633
25,-2.8321874196990393e-05,0.3079811930656433,4190.44873046875,0.012883402407169342
26,-8.165929466485977e-05,0.3110892176628113,4141.82177734375,0.012805236503481865
27,-0.00011939759133383632,0.30875682830810547,4153.48583984375,0.01276421919465065
28,-4.17732480855193e-05,0.305904358625412,4194.150390625,0.012869260273873806
29,1.0477441719558556e-05,0.3054981529712677,4211.7431640625,0.012943318113684654
30,0.00012784026330336928,0.3078497052192688,4156.53369140625,0.0127655528485775
31,3.201141953468323e-05,0.30940675735473633,4164.13916015625,0.012828596867620945
32,0.0001480930659454316,0.3088154196739197,4139.802734375,0.012768302112817764
33,-0.00011001876555383205,0.30731719732284546,4209.02880859375,0.01293813157826662
34,-1.0895347259065602e-05,0.3066886365413666,4133.58984375,0.012703267857432365
35,-5.097241228213534e-05,0.3069438338279724,4168.8193359375,0.012823562137782574
36,-9.658825729275122e-05,0.30595073103904724,4177.01513671875,0.012820309028029442
37,7.83652940299362e-05,0.305213063955307,4198.9052734375,0.012866836972534657
38,-0.00011876223288709298,0.30551835894584656,4147.14892578125,0.012713953852653503
39,2.291472628712654e-05,0.3057888448238373,4161.81982421875,0.012783920392394066
40,-4.134351183893159e-05,0.3104526400566101,4111.6142578125,0.012678518891334534
41,-2.6957125101034762e-06,0.30768489837646484,4170.71630859375,0.01283683255314827
42,-0.00012442556908354163,0.30783456563949585,4148.2822265625,0.012762518599629402
43,-0.00010102257510880008,0.308982789516449,4159.458984375,0.012825081124901772
44,-3.8592635974055156e-05,0.31003379821777344,4143.6611328125,0.0127948597073555
45,6.757265509804711e-06,0.30626922845840454,4148.3427734375,0.012750670313835144
46,-6.716874395351624e-06,0.30686795711517334,4167.85546875,0.01281861774623394
47,-8.062302367761731e-05,0.3064391016960144,4143.8994140625,0.012724737636744976
48,-2.888923518185038e-05,0.30987489223480225,4127.30712890625,0.012721370905637741
49,8.42343652038835e-05,0.3078542649745941,4194.7919921875,0.012904530391097069
50,5.131274519953877e-06,0.3048870265483856,4144.181640625,0.01268581859767437
51,6.362372459989274e-06,0.3071523606777191,4200.32275390625,0.012930735014379025
52,-7.648753671674058e-05,0.30873778462409973,4187.33203125,0.01287142001092434
53,-8.233051630668342e-05,0.3066313862800598,4148.32177734375,0.012751543894410133
54,1.4753246432519518e-05,0.3122293949127197,4149.03662109375,0.012824540957808495
55,-3.871581793646328e-05,0.30667465925216675,4140.75439453125,0.012710899114608765
56,-7.941516378195956e-05,0.3043725788593292,4178.1982421875,0.01280074194073677
57,-2.904555230998085e-06,0.30653470754623413,4178.8984375,0.012836592271924019
58,-0.00011112030915683135,0.3058309257030487,4124.49169921875,0.012642059475183487
59,-6.50158035568893e-05,0.3058674931526184,4149.2001953125,0.012706625275313854
60,-7.075085886754096e-05,0.3100098669528961,4127.3603515625,0.012734636664390564
61,-7.038166222628206e-05,0.30907928943634033,4130.76904296875,0.012729194946587086
62,-0.00011710768012562767,0.30691996216773987,4148.15283203125,0.012752663344144821
63,-5.706853698939085e-05,0.3068523108959198,4141.81201171875,0.012750532478094101
64,-7.966518751345575e-05,0.30450108647346497,4177.8564453125,0.012789705768227577
65,-7.2962179729074705e-06,0.30826884508132935,4155.00390625,0.01277830172330141
66,1.417469684383832e-05,0.3060457408428192,4163.59326171875,0.012772039510309696
67,0.00014831182488705963,0.30435293912887573,4147.44580078125,0.012713921256363392
68,-0.0001174494536826387,0.3092634677886963,4147.6552734375,0.012750914320349693
69,-0.00013473720173351467,0.3063715696334839,4163.9091796875,0.012798290699720383
70,-3.6656343581853434e-05,0.30792635679244995,4157.837890625,0.012813540175557137
71,-6.168326217448339e-05,0.30732473731040955,4168.56982421875,0.012817395851016045
72,-6.397641845978796e-05,0.3046601712703705,4187.10546875,0.012855354696512222
73,0.00010467044194228947,0.3074682056903839,4172.5078125,0.012808077037334442
74,-6.344457506202161e-05,0.30843761563301086,4156.4462890625,0.012785197235643864
75,-5.543529823626159e-06,0.30385616421699524,4196.83349609375,0.012862484902143478
76,0.0001762446336215362,0.3068696856498718,4170.94140625,0.012809650041162968
77,-3.880509666487342e-06,0.30422651767730713,4201.171875,0.01284908875823021
78,-4.045125388074666e-05,0.30717822909355164,4135.3369140625,0.012700378894805908
79,-4.029287811135873e-05,0.3068934679031372,4147.96923828125,0.012746894732117653
