Best bit: 0  | silhouette_true=0.40443
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,0.4044303297996521,0.5042839646339417,9091.7451171875,0.04266519099473953
1,0.05830870941281319,0.37047359347343445,5445.1025390625,0.018261505290865898
2,0.05065963789820671,0.33039337396621704,5403.9892578125,0.0171919297426939
3,0.09613636136054993,0.3680547773838043,5805.3955078125,0.019681986421346664
4,0.008030547760426998,0.3043745160102844,4507.21875,0.013774094171822071
5,0.006418515928089619,0.31209874153137207,4417.65478515625,0.0137620335444808
6,0.006693296600133181,0.3084257245063782,4417.60888671875,0.013597087934613228
7,0.0029464615508913994,0.3066452741622925,4336.26806640625,0.013289344497025013
8,0.0058996183797717094,0.3064400255680084,4533.5166015625,0.01392944436520338
9,0.003100837115198374,0.3099648356437683,4381.5673828125,0.013558994978666306
10,0.009014067240059376,0.30621472001075745,4375.8154296875,0.013385954312980175
11,0.0117307985201478,0.30459240078926086,4542.14599609375,0.013901855796575546
12,0.009112095460295677,0.30210480093955994,4634.02099609375,0.014129163697361946
13,0.03877969831228256,0.3242463171482086,5254.5224609375,0.016423946246504784
14,0.036174025386571884,0.31784987449645996,4998.60888671875,0.015546606853604317
15,0.02853105217218399,0.31770262122154236,5178.861328125,0.016056720167398453
16,0.0002213883853983134,0.3104245960712433,4143.6982421875,0.012808727100491524
17,0.005084009375423193,0.30910995602607727,4341.4453125,0.013460044749081135
18,0.0008289541001431644,0.30332180857658386,4225.27734375,0.01291476096957922
19,0.001989865442737937,0.3095073103904724,4205.2568359375,0.012951606884598732
20,-5.047284867032431e-05,0.3073369562625885,4188.2412109375,0.01287917047739029
21,0.0004454509762581438,0.3085561990737915,4148.19921875,0.01277497410774231
22,3.6839363019680604e-05,0.3088591694831848,4136.28466796875,0.012761479243636131
23,0.0002825062838383019,0.3107210099697113,4127.37353515625,0.01273914985358715
24,0.00010048945841845125,0.30981114506721497,4205.5166015625,0.012947021052241325
25,-6.245967233553529e-05,0.3087162971496582,4160.46142578125,0.012828587554395199
26,0.00015409549814648926,0.30711135268211365,4180.5693359375,0.012837791815400124
27,-4.2387284338474274e-05,0.3076897859573364,4153.8203125,0.012788845226168633
28,2.4032415240071714e-05,0.30677685141563416,4197.630859375,0.012880537658929825
29,0.012553637847304344,0.3159365653991699,4689.9287109375,0.01466301828622818
30,0.004021784756332636,0.30966463685035706,4278.92578125,0.013250058516860008
31,0.0037859012372791767,0.30888211727142334,4301.27099609375,0.013274101540446281
32,4.0601233195047826e-05,0.30923548340797424,4160.1884765625,0.01280495710670948
33,0.0010591552127152681,0.3089728057384491,4168.9130859375,0.012872029095888138
