Best bit: 48  | silhouette_true=0.00043
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,5.4251253459369764e-05,0.31162920594215393,4110.873046875,0.012715855613350868
1,-7.523637759732082e-05,0.3078188896179199,4130.81884765625,0.01273421198129654
2,7.413419371005148e-05,0.3107649087905884,4129.0712890625,0.012740811333060265
3,-5.558465272770263e-05,0.30709075927734375,4166.01904296875,0.012777606025338173
4,0.00015344988787546754,0.30526915192604065,4163.40673828125,0.012742183171212673
5,-9.834691445576027e-05,0.3082123398780823,4113.74462890625,0.012669362127780914
6,7.228977483464405e-05,0.3096383213996887,4119.43603515625,0.012672743760049343
7,5.9368987422203645e-05,0.3098624050617218,4161.68701171875,0.012869325466454029
8,-8.938778773881495e-05,0.31053492426872253,4180.517578125,0.012922612018883228
9,-1.057079316524323e-05,0.30793994665145874,4144.75732421875,0.012755632400512695
10,0.00020672490063589066,0.3063611388206482,4149.505859375,0.012754680588841438
11,-9.836749086389318e-05,0.30686524510383606,4166.33544921875,0.01278029102832079
12,5.7999073760584e-05,0.30933812260627747,4172.0,0.012866860255599022
13,0.0001990833698073402,0.3060089945793152,4178.1171875,0.012827238999307156
14,0.00017825183749664575,0.3080601692199707,4138.6572265625,0.01272723451256752
15,-5.653932021232322e-05,0.3055475950241089,4178.7587890625,0.012809496372938156
16,0.0003741172549780458,0.3066844642162323,4159.24658203125,0.012793134897947311
17,-8.55711696203798e-05,0.307435005903244,4121.6396484375,0.012675754725933075
18,-0.00011567716865101829,0.31003907322883606,4117.5322265625,0.012702005915343761
19,-0.00011595766409300268,0.3061482012271881,4139.501953125,0.01270446740090847
20,-6.525548087665811e-05,0.30934208631515503,4157.3447265625,0.012834995985031128
21,-0.00010346415365347639,0.3052310645580292,4169.45556640625,0.012779580429196358
22,0.00030619214521721005,0.30586695671081543,4226.294921875,0.012952154502272606
23,-1.2350147699180525e-05,0.30911916494369507,4128.298828125,0.01274029165506363
24,1.929573409142904e-05,0.30538123846054077,4141.48828125,0.012710215523838997
25,-0.00011396888294257224,0.31092125177383423,4144.36181640625,0.012797463685274124
26,8.03430812084116e-05,0.3063739240169525,4164.755859375,0.012785153463482857
27,0.00018351816106587648,0.30528563261032104,4158.93310546875,0.01278465986251831
28,-7.076204201439396e-05,0.3071839213371277,4215.21923828125,0.012943246401846409
29,-8.765007078181952e-05,0.3092183768749237,4160.57080078125,0.012832819484174252
30,-3.0477967811748385e-05,0.3089216351509094,4119.1845703125,0.012686703354120255
31,4.305565198592376e-06,0.30822721123695374,4139.16162109375,0.01273365505039692
32,-4.5739896449958906e-05,0.3038516342639923,4147.9638671875,0.012703007087111473
33,-4.4826501834904775e-05,0.3057195246219635,4145.53857421875,0.012700572609901428
34,-0.00010562043462414294,0.3048657476902008,4224.7490234375,0.012981517240405083
35,2.083784966089297e-05,0.3058539927005768,4171.25,0.01278516836464405
36,-7.280516001628712e-05,0.3057652413845062,4178.9267578125,0.012823494151234627
37,8.022217662073672e-05,0.3082142174243927,4112.6513671875,0.012669319286942482
38,-0.00010351203673053533,0.3084001839160919,4154.16845703125,0.012792997062206268
39,2.6081950181833236e-06,0.3058287501335144,4141.06591796875,0.012719731777906418
40,3.68631117453333e-05,0.3081163167953491,4153.7314453125,0.012797415256500244
41,-4.837277083424851e-05,0.30587834119796753,4150.01123046875,0.01272006519138813
42,-5.5373584473272786e-05,0.3082444965839386,4147.3759765625,0.012742144986987114
43,-8.565218740841374e-05,0.3090198338031769,4162.4033203125,0.012807377614080906
44,2.114004701070371e-06,0.30825796723365784,4128.19677734375,0.012704027816653252
