bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,0.005215280689299107,0.3127080500125885,4239.2998046875,0.013170548714697361
1,0.000208280558581464,0.30817699432373047,4107.51025390625,0.012684378772974014
2,5.947846875642426e-05,0.30856049060821533,4127.1318359375,0.012685902416706085
3,0.0002777929767034948,0.3094135820865631,4179.3583984375,0.01287122257053852
4,-7.70299811847508e-05,0.30551689863204956,4203.87353515625,0.012873443774878979
5,9.294457413488999e-05,0.3060116469860077,4152.9736328125,0.012754442170262337
6,-3.063926487811841e-05,0.3067569434642792,4208.22021484375,0.012910375371575356
7,-8.0771220382303e-05,0.3073323667049408,4179.00146484375,0.012856247834861279
8,-2.4379018213949166e-05,0.3082882761955261,4166.9638671875,0.012828713282942772
9,2.0078683519386686e-05,0.30910152196884155,4144.1083984375,0.012767640873789787
10,-2.04165462491801e-05,0.3061264753341675,4181.3681640625,0.01284567266702652
11,-3.7967956814100035e-06,0.30802908539772034,4171.8310546875,0.012851346284151077
12,3.11558906105347e-05,0.30754804611206055,4196.322265625,0.012896067462861538
13,-7.338666182477027e-05,0.30884554982185364,4103.13623046875,0.012664035893976688
14,-8.94729164429009e-05,0.3050781190395355,4183.154296875,0.012832336127758026
15,-4.050775896757841e-05,0.3074857294559479,4097.80517578125,0.012617416679859161
16,-7.425626972690225e-05,0.30592837929725647,4154.8515625,0.012751424685120583
17,-6.748938176315278e-05,0.30720531940460205,4147.02685546875,0.012767232023179531
18,-8.401686500292271e-05,0.3089412450790405,4143.54443359375,0.012756860814988613
19,0.0003656586050055921,0.3071339726448059,4149.7119140625,0.012761227786540985
20,-5.579105709330179e-05,0.3067353367805481,4147.751953125,0.012731045484542847
21,-9.784843132365495e-05,0.304287314414978,4173.67724609375,0.01278945617377758
22,-0.00010331303928978741,0.3075110912322998,4150.1630859375,0.01275753416121006
23,-8.832182356854901e-05,0.3034123480319977,4221.771484375,0.012932993471622467
24,5.3709311032434925e-05,0.3105069398880005,4128.23388671875,0.012717600911855698
25,-8.107453322736546e-05,0.31152215600013733,4143.7890625,0.01279804203659296
26,5.290878834784962e-05,0.30872002243995667,4143.201171875,0.012772432528436184
27,-1.0156321877730079e-05,0.3070516586303711,4118.884765625,0.012647048570215702
28,-4.682934013544582e-05,0.30558931827545166,4128.0771484375,0.012670054100453854
29,0.00024098467838484794,0.30834248661994934,4159.88818359375,0.01279210764914751
30,-0.0001046296238200739,0.30729377269744873,4170.6259765625,0.01283261552453041
31,-9.053912071976811e-05,0.30425676703453064,4189.892578125,0.012845030054450035
32,7.845412619644776e-05,0.3076387047767639,4137.0810546875,0.01271185651421547
33,-8.984059240901843e-05,0.3088625967502594,4146.63720703125,0.012776507064700127
34,-3.746440415852703e-05,0.30649301409721375,4192.8271484375,0.012871326878666878
35,-5.76246966375038e-05,0.30562880635261536,4194.9697265625,0.01285594329237938
36,-6.11971045145765e-05,0.3107673227787018,4176.11474609375,0.012918174266815186
37,-4.379976962809451e-05,0.30722805857658386,4132.96044921875,0.01268300786614418
38,2.650272836035583e-05,0.30781733989715576,4200.9541015625,0.01291429903358221
