bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
49,0.18158596754074097,0.40822821855545044,6496.55712890625,0.02326134778559208
50,0.14304740726947784,0.39571210741996765,5831.96875,0.020774492993950844
51,0.13835395872592926,0.38120731711387634,5896.38916015625,0.020549943670630455
52,0.13808473944664001,0.3565245568752289,5976.8076171875,0.01968492940068245
53,0.2467001974582672,0.38812685012817383,7174.28173828125,0.025220494717359543
54,0.23535136878490448,0.37689390778541565,7252.7744140625,0.024945169687271118
55,0.20345976948738098,0.3774043917655945,7270.5966796875,0.024617522954940796
56,0.15941934287548065,0.3579429090023041,6772.03662109375,0.02202269434928894
57,0.2653403580188751,0.39070093631744385,7924.87548828125,0.02767740935087204
58,0.27495405077934265,0.39456331729888916,7764.55615234375,0.027488842606544495
59,0.2525729835033417,0.3906058967113495,7473.04345703125,0.02621358633041382
60,0.14355790615081787,0.34504765272140503,6905.0390625,0.021738775074481964
61,0.07893971353769302,0.32700783014297485,6425.90673828125,0.019971642643213272
62,0.07254007458686829,0.32506367564201355,6243.5751953125,0.019326308742165565
63,0.06227656081318855,0.3247644305229187,5993.0107421875,0.01858455315232277
64,0.36850541830062866,0.5011427998542786,12017.501953125,0.050075165927410126
65,0.28060653805732727,0.37719178199768066,8890.763671875,0.030114946886897087
66,0.46412724256515503,0.4726550281047821,10756.5078125,0.04446898400783539
67,0.46332308650016785,0.46703076362609863,10782.64453125,0.044630516320466995
68,0.45246195793151855,0.4522096812725067,11377.3720703125,0.04213999956846237
69,0.2970306873321533,0.3916316032409668,8333.171875,0.029365945607423782
70,0.46207720041275024,0.46856483817100525,10619.306640625,0.044377632439136505
71,0.4631812572479248,0.47177109122276306,10836.4990234375,0.045142799615859985
72,0.4300834536552429,0.43285438418388367,10975.138671875,0.03982949256896973
73,0.3460761308670044,0.3921299874782562,9707.205078125,0.033447496592998505
74,0.37754520773887634,0.45677539706230164,11819.501953125,0.045006074011325836
75,0.42941075563430786,0.4717811644077301,12267.740234375,0.04824170470237732
76,0.37132036685943604,0.4718126356601715,10664.845703125,0.0445680171251297
77,0.34074071049690247,0.46078261733055115,7159.89697265625,0.03009454533457756
78,0.4358382821083069,0.4840429127216339,12121.765625,0.05366768687963486
79,0.4548482298851013,0.4996553659439087,10119.4453125,0.04515978693962097
