Best bit: 15  | silhouette_true=0.39433
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
62,0.00712053757160902,0.3089200556278229,4437.767578125,0.01371234841644764
63,0.00395579170435667,0.3120581805706024,4376.95703125,0.013522256165742874
64,0.056115180253982544,0.33436504006385803,6182.07470703125,0.019205065444111824
65,0.015203079208731651,0.31023862957954407,4885.16015625,0.015139974653720856
66,0.036138005554676056,0.3055512309074402,5777.466796875,0.01768958382308483
67,0.04566912353038788,0.3225850462913513,6002.33056640625,0.01827595941722393
68,0.04753221571445465,0.2994091212749481,5948.61962890625,0.017970573157072067
69,0.014722644351422787,0.3165039122104645,4843.03759765625,0.015182452276349068
70,0.04626551643013954,0.3243556618690491,5969.45654296875,0.018113411962985992
71,0.04689517989754677,0.3192090690135956,5915.6103515625,0.01799892447888851
72,0.052890434861183167,0.3263547718524933,5882.98388671875,0.01808035373687744
73,0.044487833976745605,0.3193603456020355,5099.37890625,0.015825629234313965
74,0.046460844576358795,0.31910470128059387,5451.82470703125,0.016864292323589325
75,0.046602509915828705,0.32397422194480896,5581.3076171875,0.01749696210026741
76,0.06116547808051109,0.33275970816612244,5946.9736328125,0.018479149788618088
77,0.053765520453453064,0.3281797766685486,5636.24755859375,0.01759965531527996
78,0.08773469179868698,0.3324318826198578,6143.146484375,0.019011760130524635
79,0.07369150966405869,0.37169742584228516,6386.6357421875,0.02045094408094883
