Best bit: 44  | silhouette_true=0.00049
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,-5.488801616593264e-05,0.3085876703262329,4130.662109375,0.012715891003608704
1,-7.874207949498668e-05,0.30598098039627075,4172.92919921875,0.01280280202627182
2,-4.471246575121768e-05,0.30792176723480225,4162.029296875,0.012781186029314995
3,-6.0707927332259715e-05,0.310634046792984,4154.50439453125,0.012821119278669357
4,-2.63655892922543e-05,0.3052203059196472,4185.35498046875,0.012825964018702507
5,-8.321476343553513e-05,0.30758458375930786,4160.03515625,0.012783316895365715
6,-1.1728364370355848e-05,0.3101227879524231,4168.2216796875,0.012862849049270153
7,1.5564537534373812e-05,0.3075544536113739,4157.27490234375,0.01276295818388462
8,-0.00010761818703031167,0.3057490289211273,4186.7705078125,0.012831911444664001
9,3.892449240083806e-05,0.3052760660648346,4160.4033203125,0.012739733792841434
10,-4.431534398463555e-05,0.3072136342525482,4146.38525390625,0.012738899327814579
11,0.00015663423982914537,0.30502259731292725,4191.548828125,0.012860976159572601
12,-0.00011137671390315518,0.30818313360214233,4192.52294921875,0.012897268868982792
13,-8.712821727385744e-05,0.30971211194992065,4129.73193359375,0.012744253501296043
14,-0.00011961619020439684,0.3067336678504944,4168.83740234375,0.012806006707251072
15,-5.2296700232545845e-06,0.30882009863853455,4187.455078125,0.01288042962551117
16,-8.87632995727472e-05,0.30587372183799744,4166.634765625,0.01277595479041338
17,-2.720216434681788e-05,0.3098875880241394,4168.9140625,0.012847739271819592
18,-5.191216405364685e-05,0.3066202998161316,4162.30810546875,0.012769557535648346
19,-1.627333404030651e-05,0.3061884045600891,4197.31494140625,0.012898516841232777
20,-9.958787268260494e-05,0.30716174840927124,4144.2490234375,0.012743091210722923
21,-0.00010675339581212029,0.304535448551178,4145.748046875,0.012712754309177399
22,0.00011040014214813709,0.30760830640792847,4156.544921875,0.012772039510309696
23,-1.618285932636354e-05,0.306580513715744,4167.49609375,0.01279385108500719
24,-2.5873803679132834e-05,0.307773619890213,4158.220703125,0.012781105935573578
25,0.00016885623335838318,0.30780479311943054,4173.39306640625,0.012828964740037918
26,0.00030015106312930584,0.30765727162361145,4171.96728515625,0.01281798630952835
27,-0.00011565617023734376,0.3104558289051056,4138.9375,0.012788848020136356
28,0.00010567298886599019,0.30785396695137024,4181.4072265625,0.012865345925092697
29,-0.00010316824045730755,0.3043924868106842,4165.16455078125,0.012764329090714455
30,3.1302570846492017e-07,0.3077879846096039,4120.30419921875,0.012679112143814564
31,-0.00010618811938911676,0.30707642436027527,4146.232421875,0.01273224875330925
32,-5.0123191613238305e-05,0.30322688817977905,4159.56298828125,0.012723244726657867
33,-8.746505045564845e-05,0.30562061071395874,4136.796875,0.012706110253930092
34,-2.739014962571673e-05,0.3087581396102905,4152.52392578125,0.012830065563321114
35,-5.339419294614345e-05,0.306153804063797,4147.9287109375,0.012740211561322212
36,5.602711553365225e-06,0.3081427216529846,4165.1875,0.012823010794818401
37,-7.522052328567952e-05,0.30596470832824707,4156.828125,0.012767510488629341
38,-5.779255661764182e-05,0.308047890663147,4157.06640625,0.012800034135580063
39,-6.863703310955316e-05,0.31027403473854065,4134.392578125,0.012768663465976715
40,-3.8517922803293914e-05,0.30866482853889465,4123.1240234375,0.012665357440710068
41,-0.00012048881035298109,0.3085048198699951,4141.49951171875,0.01274184137582779
42,8.121605060296133e-05,0.3076038360595703,4162.30517578125,0.012806235812604427
43,-5.855475683347322e-05,0.3049090504646301,4190.48828125,0.012826565653085709
44,0.00048652419354766607,0.3068847060203552,4141.11572265625,0.012731495313346386
45,-8.626891212770715e-05,0.30859512090682983,4152.0947265625,0.012798676267266273
46,-9.512039105175063e-05,0.3074132800102234,4138.3603515625,0.01273117121309042
47,-1.2345614777586889e-05,0.30935290455818176,4162.2626953125,0.012822303920984268
48,-6.208118429640308e-05,0.30996400117874146,4150.9365234375,0.012777289375662804
49,-0.00011051559704355896,0.3092230558395386,4130.568359375,0.012732714414596558
50,8.657474245410413e-05,0.30862417817115784,4135.0380859375,0.012756144627928734
51,9.437406333745457e-06,0.30576181411743164,4169.8935546875,0.012799197807908058
52,-2.2460922991740517e-05,0.3067236840724945,4189.88720703125,0.012864997610449791
53,0.00012939241423737258,0.30744698643684387,4163.23876953125,0.012828059494495392
54,0.000112980640551541,0.3066307008266449,4217.2275390625,0.012958409264683723
55,0.0001472454605391249,0.30986201763153076,4139.10498046875,0.012752063572406769
56,-3.385003947187215e-05,0.3066164255142212,4182.2919921875,0.012832705862820148
57,-8.471457113046199e-05,0.3070906102657318,4154.1064453125,0.012742208316922188
58,-6.89452599544893e-06,0.3091307580471039,4162.2265625,0.01282009668648243
59,-4.829406680073589e-05,0.3089148998260498,4135.9287109375,0.012730039656162262
60,-7.841121987439692e-05,0.30814728140830994,4110.6689453125,0.012642063200473785
61,-4.541233010968426e-06,0.30915015935897827,4199.236328125,0.012960804626345634
62,-6.423902232199907e-05,0.3067575991153717,4139.87841796875,0.012699345126748085
63,5.94036937400233e-05,0.308045893907547,4188.177734375,0.012886613607406616
64,-6.526715151267126e-05,0.3103523552417755,4129.8525390625,0.012707250192761421
65,-2.7667716494761407e-05,0.3077165484428406,4177.1337890625,0.012860671617090702
66,-0.00010692122305044904,0.309185653924942,4163.5341796875,0.012829971499741077
67,8.424926636507735e-05,0.3073747456073761,4111.623046875,0.012650304473936558
68,-0.00010207817831542343,0.3051805794239044,4139.341796875,0.01268978975713253
69,-3.175739402649924e-05,0.3092470169067383,4155.38427734375,0.012813829816877842
70,-0.00010450191621202976,0.3068717122077942,4159.3857421875,0.01276404969394207
71,0.00010151791502721608,0.3058892786502838,4180.61669921875,0.01282762736082077
72,6.355841469485313e-05,0.30684956908226013,4194.64013671875,0.0128681855276227
73,-6.876135739730671e-05,0.30629462003707886,4153.251953125,0.012766064144670963
74,-8.992648508865386e-05,0.30855992436408997,4117.8623046875,0.012672744691371918
75,0.00025065732188522816,0.3086509704589844,4179.560546875,0.012834187597036362
76,0.00034177405177615583,0.3080386221408844,4165.92236328125,0.01281897071748972
77,-4.8412322939839214e-05,0.3068922162055969,4130.1005859375,0.012700356543064117
78,-3.4822434827219695e-05,0.30636391043663025,4161.9111328125,0.012790831737220287
79,-7.658354297745973e-05,0.3112107813358307,4108.2841796875,0.01271536760032177
