bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
65,0.014392346143722534,0.3156677782535553,4745.77294921875,0.01486494392156601
66,0.05001164227724075,0.30900150537490845,5177.65087890625,0.01592068001627922
67,0.10217074304819107,0.33468207716941833,6278.58203125,0.019571280106902122
68,0.05669669806957245,0.3200569748878479,6079.22705078125,0.018414903432130814
69,0.011733455583453178,0.31816932559013367,4705.04248046875,0.014792212285101414
70,0.06038597226142883,0.3184201717376709,5230.3486328125,0.016464542597532272
71,0.07722456008195877,0.36551138758659363,6524.3701171875,0.020846616476774216
72,0.05876699090003967,0.3390668034553528,6035.4453125,0.01880839094519615
73,0.04614648222923279,0.31885358691215515,5760.7412109375,0.017615925520658493
74,0.08823049068450928,0.3430568277835846,6961.9033203125,0.021370016038417816
75,0.11804979294538498,0.4136921763420105,7515.48583984375,0.024510744959115982
76,0.08905840665102005,0.37740668654441833,6909.48046875,0.022122401744127274
77,0.03720678761601448,0.3202002942562103,4787.55908203125,0.015199363231658936
78,0.19716103374958038,0.4329414665699005,6385.9658203125,0.024411559104919434
79,0.1500639021396637,0.3705497682094574,5747.998046875,0.019960029050707817
