epoch,acc,loss,val_acc,val_loss
0,0.6584630012512207,0.23440825939178467,0.6664199829101562,0.22512303292751312
1,0.6732630133628845,0.22267165780067444,0.6537960171699524,0.231376051902771
2,0.6745929718017578,0.2221098244190216,0.6564919948577881,0.22707422077655792
3,0.6768990159034729,0.22091439366340637,0.6266120076179504,0.24961256980895996
4,0.6771450042724609,0.22031615674495697,0.6537399888038635,0.22999416291713715
5,0.6772339940071106,0.21951089799404144,0.6500080227851868,0.22870880365371704
6,0.6781079769134521,0.21911519765853882,0.5900120139122009,0.27268263697624207
7,0.6785569787025452,0.21853996813297272,0.6690999865531921,0.22725757956504822
8,0.6792889833450317,0.2176569551229477,0.6658239960670471,0.22305399179458618
9,0.6797530055046082,0.21682901680469513,0.6745200157165527,0.2194240242242813
10,0.6800550222396851,0.21648786962032318,0.612608015537262,0.25152087211608887
11,0.6796950101852417,0.21625514328479767,0.6572520136833191,0.22623305022716522
12,0.6801570057868958,0.21574702858924866,0.6736400127410889,0.2182750254869461
13,0.6810439825057983,0.21505488455295563,0.6779000163078308,0.21691511571407318
14,0.6797440052032471,0.2150527536869049,0.6799880266189575,0.21562142670154572
